	date	time	tweet	label
3064	 10/16/2012	 PM 10:31:06	Obama made his point with style and substanceObama put Romney the bully in his place	2
3065	 10/16/2012	 PM 10:32:41	Obama hands down	1
3066	 10/16/2012	 PM 10:33:09	Obama did much much better in this debate Romney did average but not terrible	2
3067	 10/16/2012	 PM 10:33:55	I see no reason to think Obama won Not that Romney blasted him away but seriously Also my psychiatrist says Im doing great	2
3068	 10/16/2012	 PM 10:34:50	Obama named winner by CBS CNN Google and PPP snap polls I always view these polls But they give hints like in first debate	0
3069	 10/16/2012	 PM 10:36:45	Yay Obama said the same nothing defending his terrible record with more energy this time debate	-1
3070	 10/16/2012	 PM 10:37:29	yeah and what a bad election that wasYour right the debate is over good job and u still didnt learn anythingObama is wrong	-1
3071	 10/16/2012	 PM 10:37:54	World busy talking about Romney and Obama	0
3072	 10/16/2012	 PM 10:38:47	you do realize that Obama straight up lied about Libya	-1
3073	 10/16/2012	 PM 10:39:48	Obama signed trade deals but rejected hmmmm M food stamps M now M unemployed now unemployed now hmmm	-1
3074	 10/16/2012	 PM 10:40:10	Obama didnt get elected without a majority of white people voting for himIt would be impossible to win through the minority	-1
3075	 10/16/2012	 PM 10:41:19	Obama is a real nigga I hate this romney guy	2
3076	 10/16/2012	 PM 10:41:45	Obama saved the auto industry which has since added jobs	1
3077	 10/16/2012	 PM 10:42:24	I thought it was clear Obama win but I always respect your analysis Keen and well balanced	1
3078	 10/16/2012	 PM 10:42:47	Anyone else find it interesting Obama wore a red tie and Romney wore a blue tie tonight They represent the other parties color Debates	0
3079	 10/16/2012	 PM 10:43:10	Sure Romney might not be the best but he sure as hell is better then Obama justsaying	2
3080	 10/16/2012	 PM 10:43:54	Obama shut up you nigger Youre a liar Your brother lives in Kenya where you were born Romney Damn nt cool	-1
3081	 10/16/2012	 PM 10:44:13	Obama speaks with forked tongue debate	0
3082	 10/16/2012	 PM 10:44:38	Do people not realize that Romney is not a Christian He believes in God yes But so does Obama	0
3083	 10/16/2012	 PM 10:44:42	Obamas campaign is toast Lying for a liar nice	-1
3084	 10/16/2012	 PM 10:45:02	Honestly I think Romney slammed Obama for the first hour Until Candy started taking Obamas side She backed up lie on terrorist attack	2
3085	 10/16/2012	 PM 10:45:54	All jokes aside Obama was solid Handled himself well	1
3086	 10/16/2012	 PM 10:46:31	According to cnn Obama wins this debate by points	1
3087	 10/16/2012	 PM 10:46:35	The Rich Need To Pay Their Fair Share In Taxes Not Under Romney But Yes Under Obama	2
3088	 10/16/2012	 PM 10:48:34	Obama bought his A game tonight Women you need to protect your right to choose Stand up and VOTE	1
3089	 10/16/2012	 PM 10:48:57	Americans died and Obama lied	-1
3090	 10/16/2012	 PM 10:49:12	Obama always seems so exasperated talking about energy Seriously we have to think of the FUTUR oh forget it Youre not listening	-1
3091	 10/16/2012	 PM 10:49:38	PDSLive At the end big O brought up the but what about Obamas administration blatantly ignoring half the country for years	2
3092	 10/16/2012	 PM 10:50:22	Wrong Obama is a dumbass	-1
3093	 10/16/2012	 PM 10:51:09	so many people are in debt because his Obama care is forcing people to have health insurance Even though they cant afford it	-1
3094	 10/16/2012	 PM 10:51:57	Obama passed laws expanding opportunity for women Romney opposes those laws but he has binders Hella binders bindersfullofwomen	2
3095	 10/16/2012	 PM 10:52:56	Seriously Obama on contraception and Planned Parenthood was the best he was all night Politically smart and morally right	1
3096	 10/16/2012	 PM 10:54:31	Obama won	1
3097	 10/16/2012	 PM 10:56:17	I think will continue to rise in the polls despite the MSMs attempt to help Obama	2
3098	 10/16/2012	 PM 11:1:30	US Presidential Debate Round The winner Mitt Romney He said Obama had the right plans but failed to implement sign of weak leadership	2
3099	 10/16/2012	 PM 11:2:39	I ALREADY voted for Obama EarlyVote	1
3100	 10/16/2012	 PM 11:4:46	According to the post debate poll Romney beats Obama on economy taxes deficit health care fair to say Crowlys stunt gave him debate	2
3101	 10/16/2012	 PM 11:5:42	Obama utterly lied for weeks about Benghazi and then tonight YOUR PRESIDENT lied directly to every single americans faceLIVE	-1
3102	 10/16/2012	 PM 11:6:01	Obama for the win OFA	1
3103	 10/16/2012	 PM 11:6:24	Oh P Buchanan where was Obama right or doing well the man was bitter sour ignorant arrogant a very small performance	-1
3104	 10/16/2012	 PM 11:6:48	Basically Obama is the man	1
3105	 10/16/2012	 PM 11:7:09	Obama did a much better job this time than in last debate He was engaged this time It wasnt enough debates	1
3106	 10/16/2012	 PM 11:8:12	Obama did very well but the msnbc folks are I think vastly overestimating the impact on the race	1
3107	 10/16/2012	 PM 11:9:13	Obama was really good this evening I was smiling	1
3108	 10/16/2012	 PM 11:9:36	I was uncomfortable with Obamas stand up interrupt routine It was a wellpracticed rudeness that failed as strength	-1
3109	 10/16/2012	 PM 11:12:35	Obama constantly lies to the American people He avoids answering questions The choice is clear RomneyRyan	-1
3110	 10/16/2012	 PM 11:13:43	Obama creates no jobsHes had almost yrs to do something he hasntAnd the st yrs he had a democrat congress	-1
3111	 10/16/2012	 PM 11:14:06	The debate was real Obama was pretty feisty	1
3112	 10/16/2012	 PM 11:14:29	Thank you Diane Sawyer for noticing the significant time Obama received more than Romney	2
3113	 10/16/2012	 PM 11:18:18	I didnt like Obama but then I watched the presidential debate and I still dont like Obama	-1
3114	 10/16/2012	 PM 11:18:59	I am not a huge fan of Mitt Romney but the choice is clear Obama is bad news for this country and a vote for him is a vote for socialism	2
3115	 10/16/2012	 PM 11:19:19	Oh yes he can Barack Obama thats my president	1
3116	 10/16/2012	 PM 11:27:38	Obama is aggressive and poised hes not taking Romneys shit this time	1
3117	 10/16/2012	 PM 11:34:06	Romney has a planObama failed plan	2
3118	 10/16/2012	 PM 11:35:11	For the mess that Bush left us we couldnt have got a more hardworking POTUS than Obama We are proud of him	1
3119	 10/16/2012	 PM 11:36:07	Obama was the bad boyfriend who stayed out all nightmade promises he never kept Dont run back to himits time to MOVE ON tcot debate	-1
3120	 10/16/2012	 PM 11:38:50	If Obama wins the election Im officially moving to Canada for the next four years GodHelpUs RomneyandRyan	-1
3121	 10/16/2012	 PM 11:40:39	In the st debate it seemed Obama was aloof and disconnected In this one angry Probably more unPresidential n this	-1
3122	 10/16/2012	 PM 11:41:48	weve all seen from the talks of Obamas birth certificate that even birthdays can be controversial	-1
3123	 10/16/2012	 PM 11:43:44	Wish I was at the debate I woulda asked Obama how he allowed China Coke and Pepsi to drive up the price of protein by Dead serious	-1
3124	 10/16/2012	 PM 11:46:01	Mitt Romney did an awesome job in the debate tonight Took President Obama to task we cant afford another four years of this mess	-1
3125	 10/16/2012	 PM 11:51:48	combat forces not trainersother designated forces exactly where BidenObama failed to keep our victorieswin Iran	-1
3126	 10/16/2012	 PM 11:58:01	Im not voting for Obama but Romney doesnt thrill me either America loses regardless debate	2
3127	 10/17/2012	 AM 0:5:06	If we gave George bush a second term and he fucked us why cant we give president Obama another chance Obama president	1
3128	 10/17/2012	 AM 0:8:38	Obama is gonna be speaking within yards of where i sleep but i know my head wont get off this pillow to see it	-1
3129	 10/17/2012	 AM 0:9:08	Obama won He was smart clear compelling decisive Romney looked hot under the collar sweaty smirkyObama was on point Debate	2
3130	 10/17/2012	 AM 0:11:09	I would just like to say it doesnt matter where u r from the question is how he is going to make the country better Obama	0
3131	 10/17/2012	 AM 0:12:02	Obama scores a nd round knockout over Romneyin front of his st nd and rd born If he gets up again uppercut him	2
3132	 10/17/2012	 AM 0:14:36	and Obama lost the debate	-1
3133	 10/17/2012	 AM 0:15:24	The debate was interesting but I am Team Obama all the was	1
3134	 10/17/2012	 AM 0:18:45	For the record my prediction is Obama will win but Romney will be really damn close	2
3135	 10/17/2012	 AM 0:20:13	Finished watching the entire debate Obama won hands down	1
3136	 10/17/2012	 AM 0:23:28	that doesnt even make sense Im not supporting Obama Im supporting someone who actually has a shot at beating him	-1
3137	 10/17/2012	 AM 0:27:40	I dont even have commentary for this debate because President Obama executed and dominated	1
3138	 10/17/2012	 AM 0:28:13	Im gonna laugh when Obama wins and the country will be in the worst state ever and Im gonna just laugh in your retarded faces	-1
3139	 10/17/2012	 AM 0:29:30	Im pretty sure was REALLY REALLY proud of Romney today Pretty sure he made Obama look bad ndDebat Romney	2
3140	 10/17/2012	 AM 0:29:30	Election The Decision For Investors Obama Vs Romney on taxes dividends and investment gains	0
3141	 10/17/2012	 AM 0:30:33	A second term Obama will ban guns a first term Romney will not banguns its that simple	0
3142	 10/17/2012	 AM 0:31:50	Romney looked more presidential Obama looked desperate to deliver some jabs never painted a cohesive vision for the future	2
3143	 10/17/2012	 AM 0:33:37	The BBC homepage photo of the Presidential Debate makes Romney and Obama look like a two man boyband	0
3144	 10/17/2012	 AM 0:41:12	Dear Mr Obama You sit on a throne of lies Buddy the Elf	-1
3145	 10/17/2012	 AM 0:44:28	The debate was on point Obama	1
3146	 10/17/2012	 AM 0:51:23	and not through social media All I see is people bashing either Romney or Obama If its a valid point to make then fine	0
3147	 10/17/2012	 AM 0:51:53	Obama r Romney cant change a hoe they can only help her change her mine bout how many niggas she fuck healthcarekmmfsl	2
3148	 10/17/2012	 AM 0:54:01	Vote for Obama so I can continue having great sex without the fear of a baby	1
3149	 10/17/2012	 AM 0:55:18	The nightmare known as the Obama administration is almost over days left to his defeat debate	-1
3150	 10/17/2012	 AM 1:3:10	Obama finally kicked some ass in this debate YeaaaaahBudddy	1
3151	 10/17/2012	 AM 1:3:56	I wonder what would happen if we put Romney and Obama were one person Boom My friends would get along This is why I stay out of politics	0
3152	 10/17/2012	 AM 1:9:56	Great and after Obama DESTROYED Romney in tonights debate they should have more fun	2
3153	 10/17/2012	 AM 1:12:07	President Obama does not even know the laws of the landwhat a fucking idiotread the Arizona Law Mr Lawyer before you talk about it	-1
3154	 10/17/2012	 AM 1:20:44	Why the heck was Romney even involved in debate We need not forget that Obama has been there for years and he has removed one Bin Laden	1
3155	 10/17/2012	 AM 1:23:52	Wow so Obama WAS wrong over Benghazi	-1
3156	 10/17/2012	 AM 1:31:54	Damn Obama you were doing good now youre slippin	2
3157	 10/17/2012	 AM 1:36:43	Just remembered Obama is on tomorrow night Confetti and balloons Woot	0
3158	 10/17/2012	 AM 1:43:37	great job on the debate Obama was on the defensive all night Hit him harder with the facts next time	2
3159	 10/17/2012	 AM 1:55:47	Obama totally won the debate today No doubt	1
3160	 10/17/2012	 AM 2:37:23	Obama and Romneys microphone technique makes them look like two open spot comics Surely a clip microphone was available to them	2
3161	 10/17/2012	 AM 2:40:18	On the clipsPresident Obama Mitt Romney both answered questions about the equality of women in the workplacenational security PemiluAS	2
3162	 10/17/2012	 AM 3:2:45	Obama is not perfect but he has compassion and empathy That is more important than a fat pocket to me	2
3163	 10/17/2012	 AM 3:6:17	I think Romney and Obama should just fight	2
3164	 10/17/2012	 AM 3:12:00	I have never been biggest supporter of Mr Obama but Mitt Romney is just dumb	2
3165	 10/17/2012	 AM 3:15:51	Politics are irrelevent to me I dont support either really but I have more respect for Obama	2
3166	 10/17/2012	 AM 3:28:30	Well mitt romney has million followers and Obama has million HA	2
3167	 10/17/2012	 AM 4:0:51	I like that too go Obama	1
3168	 10/17/2012	 AM 4:23:23	I maintain that Obama will win It will be close but comfortable enough due to the electoral college	1
3169	 10/17/2012	 AM 4:40:48	You know Im almost glad I missed the debate tonight Cant stand the garbage that comes from Obamas mouth Makes me sick	-1
3170	 10/17/2012	 AM 5:32:42	Horrified at how badly Obama seems to be doing in the debates	-1
3171	 10/17/2012	 AM 5:43:28	Obama lost debate	-1
3172	 10/17/2012	 AM 5:55:06	Romney was a bully to moderator President audience Disrespectful to womenCongrats to President Obama	2
3173	 10/17/2012	 AM 6:1:24	Barack Obama the th president of the United States	1
3174	 10/17/2012	 AM 6:10:54	I cant wait till Obama wins I will seriously stand up in my history class and scream HAHA FUCK YOU GREG LOGAN	1
3175	 10/17/2012	 AM 6:16:02	Crowley America Took Days Jan to Jan to Claim Obama was one big ass mistake An Attack on America citizens	-1
3176	 10/17/2012	 AM 6:37:30	Obama Romney both crowing over how much extra wealth theyll produce from domestic oil coal gas Meanwhile the planet heats up wtf	2
3177	 10/17/2012	 AM 7:16:32	Obama Romney Lies spoken in an articulate manner are still lies This is a Obamas way He stood on the debate stage and liedFire him	-1
3178	 10/17/2012	 AM 7:19:58	If Romney had to describe how different he is from W shouldnt Obama have to show how hes different from the last yrs	-1
3179	 10/17/2012	 AM 7:39:07	Krauthammer was apparently had been drinking last night when he provided his analysis that Obama won the debate Romney won	2
3180	 10/17/2012	 AM 7:55:27	Obama is a criminal fraud a usurper If you notice you are a birther It doesnt matter which crime you notice gop tcot p dems	-1
3181	 10/17/2012	 AM 8:3:58	Obama had the better tie last night debate	1
3182	 10/17/2012	 AM 8:17:14	Vote for Obama when you guys get the chance when the time comes around its a great choice	1
3183	 10/17/2012	 AM 8:19:39	New campaign add by Obama features Morgan Freeman on a voice over Shit now how can you NOT vote for Obama I mean its Morgan Freeman	1
3184	 10/17/2012	 AM 8:25:44	Obama would have beat the shit out of Romney	2
3185	 10/17/2012	 AM 8:29:37	Shake my Sheets Actually Admitted that Obama didnt answer certain questions in Debate	-1
3186	 10/17/2012	 AM 8:31:51	yes Obama is a strong man Cause Romney is a fukn dick	2
3187	 10/17/2012	 AM 8:33:26	Vote Obama The republicans wont help pay for school Vote Obama because hes the only one who gives a fuck	1
3188	 10/17/2012	 AM 8:42:08	Theres going to be bindersfullofwomen voting for Obama	1
3189	 10/17/2012	 AM 8:49:19	nope didnt watch it but tomorrow I will get the chance I heard that Obama was brilliant debate TeamObama	1
3190	 10/17/2012	 AM 8:50:34	Obama won with Walmart Moms sayeth a headline narrowly edging Coors Light Dads to win the Depressing Subdeomographic Title Contest	1
3191	 10/17/2012	 AM 8:56:18	Both Romney and Obama have really annoying speaking voices	-1
3192	 10/17/2012	 AM 8:57:42	Love how Obama keeps pointing out how much of what Romney just said is untrue TeamBarack	2
3193	 10/17/2012	 AM 9:1:11	The worlds gonna be one fucked up place if Obama takes presidency again realtalk	-1
3194	 10/17/2012	 AM 9:3:31	Based on what I heard Obama say last night if he gets reelected I am tempted to give upclose my business and unemploy folks	-1
3195	 10/17/2012	 AM 9:19:37	has a plan for Americas future offers moreofsame failed policies Nothing new from Obama in debate OH PA	2
3196	 10/17/2012	 AM 9:24:14	Obama was more of a boistrous bull spouting out the same old things that he DIDNT achieve in years and cant in more	-1
3197	 10/17/2012	 AM 9:25:38	Ask America why the press has never ask Obama the tough questions these last years	-1
3198	 10/17/2012	 AM 9:31:03	great job by the way Nobody expected Obama to even show up so that was apparently enough to get him a a passing grade	2
3199	 10/17/2012	 AM 9:34:35	He carried himself poorly in that debate but I do think the shitty moderator gave Obama an advantage he didnt need	-1
3200	 10/17/2012	 AM 9:48:06	if Obama gets elected guys like me will go out of business People who pay the taxes that enable fin aid will be gone	-1
3201	 10/17/2012	 AM 9:53:55	I bet Obama was the kid in class who could smooth talk his teachers into postpone homeworkbut never actually turned it in	-1
3202	 10/17/2012	 AM 10:0:04	Obama has connections with Al queda terrorist organization	-1
3203	 10/17/2012	 AM 10:2:59	Obama and Romney are lying they wont even answered each others question	2
3204	 10/17/2012	 AM 10:6:19	why dont you say that to the families face You are a loser By the way Obama lost the debate	-1
3205	 10/17/2012	 AM 10:11:12	Would just rather not vote for a Socialist Obama	-1
3206	 10/17/2012	 AM 10:18:52	I love Roseanne but taking Obamas votes is uncool as hell this is not a joke	-1
3207	 10/17/2012	 AM 10:24:03	music PROUD OF YOU MR PRESIDENT BARAK OBAMA Watching second presidential debate is on TeamObama	1
3208	 10/17/2012	 AM 10:26:06	CNN proves again they are in the tank for a man who consistently lies to America CNN is not news its propaganda Obama LIES	-1
3209	 10/17/2012	 AM 10:32:04	Here bit by bit the American people are standing up to SocialisimCommunisimMarxist Muslims and Obama the Black Master of Black the people	-1
3210	 10/17/2012	 AM 10:41:36	Obama has a holistic view of governing sees how everything is interrelated and adds up to the economy Mitt He just sees biz men	2
3211	 10/17/2012	 AM 11:0:44	If if Romney hits Obama in the guts with this Romney wins by a landslide	2
3212	 10/17/2012	 AM 11:8:22	Win or lose Romney had Obama on the ropes multiple times	2
3213	 10/17/2012	 AM 11:18:08	Romney for the win Obamas facts were skewed and he came off as rude He didnt like Mitt calling him out on his lies	2
3214	 10/17/2012	 AM 11:23:17	Oh yeah I love getting yelled about Obama at in the morning grandmaprobs	1
3215	 10/17/2012	 AM 11:26:00	debate Obama did good last night but he is not doing good for our country at present	2
3216	 10/17/2012	 AM 11:53:20	If you read todays news headlines youd think Obama and Romney were in a UFC cage match instead of using mildly heated rhetoric	0
3217	 10/17/2012	 AM 11:56:11	Try to find something good to say about somebody if u can but lv Obama alone Its not flattering to u	-1
3218	 10/17/2012	 AM 11:57:46	I dont appreciate how Obama capitalisizes on the fact that hes black	-1
3219	 10/17/2012	 PM 12:0:28	Omg that was the funniest thing ever and every person struggling in Obamas economy wanted to say it too	-1
3220	 10/17/2012	 PM 12:6:39	AllI can say about last nights debate is that Obama looked pretty desperate	-1
3221	 10/17/2012	 PM 12:14:34	Obama called Romney an Azzhole Funny	0
3222	 10/17/2012	 PM 12:30:04	The amount of Obama impressions I hear is sickening	-1
3223	 10/17/2012	 PM 12:33:33	But honestly My opinion is neutral this year and thats why Im not even voting Both Mitt and Obama are fn shit up Why bother meh	-1
3224	 10/17/2012	 PM 12:43:37	Romney did awesome last nightstayed on the defensefacts while Obama stumbled Ohio for Romney	2
3225	 10/17/2012	 PM 12:56:25	Obama scamed America the first time around It wont happen again Vote MittRomney	2
3226	 10/17/2012	 PM 1:31:21	Shit that was a low blow to Obama omg lol	-1
3227	 10/17/2012	 PM 1:37:08	I dont have to I know what Obama promised hasnt come true	-1
3228	 10/17/2012	 PM 1:38:12	Obama is so cute	1
3229	 10/17/2012	 PM 1:46:00	Obama administration cant get even the simple aid to Syrian rebels right It is going to the Assad govt	-1
3230	 10/17/2012	 PM 1:56:45	Obama	1
3231	 10/17/2012	 PM 2:25:39	I dont hate anyone But I SERIOUSLY dislike Obama The man irritates the hell out of me Romney isnt much better Reset button plz	-1
3232	 10/17/2012	 PM 2:31:23	i dont like either one I am more socially conservative But Obama hasnt done enough good in his first four years	-1
3233	 10/17/2012	 PM 2:36:47	Women are voting for Obama because they realize that RomneyRyan lead the GOPWARONWOMEN VA women will deliver state to Obama	2
3234	 10/17/2012	 PM 2:43:24	Romneys says No to ratchet says yes percent	2
3235	 10/17/2012	 PM 3:42:57	Im going to put an Obama Romney sticker on my car to confuse people The good news is that I dont particularly like either of them	-1
3236	 10/17/2012	 PM 4:0:44	awesome we really need Mr Obama to win	1
3237	 10/17/2012	 PM 4:3:06	Its amazing looking at my twitter and Facebook feeds and seeing how republican my friends are I was a miracle Obama even got in office	-1
3238	 10/17/2012	 PM 4:7:22	Someone had a sticker on they car that said defeat Obama Everybody should get out they car to whoop they ass	-1
3239	 10/17/2012	 PM 4:7:54	your not even worth fighting for so goodbye have a sucking Obama shit day	-1
3240	 10/17/2012	 PM 4:16:40	Obama gone win again	1
3241	 10/17/2012	 PM 4:22:50	President Obama doesnt even answer a ligit question about the Libya situation or didnt want Families of the deceased want answers	-1
3242	 10/17/2012	 PM 4:26:07	I really dont like bringing politics on social networks but despite my confusion I think I might go with Obama	1
3243	 10/17/2012	 PM 4:43:27	Im not a Democrat but Romney is stupid and Obama actually knows something	2
3244	 10/17/2012	 PM 4:48:14	You are very disrespectful to the American Institution President Obama is the the commander and Chief You are a bully	2
3245	 10/17/2012	 PM 4:56:06	ABC News Obama Mocks Romney Over rsquo	2
3246	 10/17/2012	 PM 5:6:38	Exactly Obama Romney are too wellrehearsed with stats that make voters eyes glaze over debate	-1
3247	 10/17/2012	 PM 5:27:01	Did you notice Obamas demeanor and voice when Romney smacked him about Libya he was pissed	0
3248	 10/17/2012	 PM 5:29:46	Im more afraid of a Romney run America than an Obama run America Romney has the potential to do more damage	2
3249	 10/17/2012	 PM 5:32:51	I didnt see what was so great about Obama years ago and I still dont see it Im just another vote for	2
3250	 10/17/2012	 PM 5:41:10	How you know Obama gained back a lot of the ground he lost last night Romney has spent the entire day pivoting toward women	2
3251	 10/17/2012	 PM 5:47:07	I know President Obama won the debate He whipped all lies and air out of mitt	2
3252	 10/17/2012	 PM 5:54:57	Obama nailed it ObamaAtOU fourmoreyears	1
3253	 10/17/2012	 PM 5:58:02	Obama made the case for his nd term He showed the country his values and beliefs	1
3254	 10/17/2012	 PM 6:1:33	I had to block that guy if I wanted to hear to lies Id listen to Obama	1
3255	 10/17/2012	 PM 6:3:59	redue respect U need review debate again Obama was trying play by the rules Mitt was doing the roll over trying punk	2
3256	 10/17/2012	 PM 6:21:33	Majority of undecided Xbox Live voters declare Obama victor of town hall debate Of the or so undecided v	1
3257	 10/17/2012	 PM 6:23:35	GALLUP Mitt Romney Now Has A Gigantic Point Lead Over Obama Among LVs	2
3258	 10/17/2012	 PM 6:25:24	Obama stated that we shall no more see warfare weapons on our streets So please at least wrap them in a paper bag spinoza	-1
3259	 10/17/2012	 PM 6:28:06	Obama probably gives out those little boxes of raisins on Halloween	0
3260	 10/17/2012	 PM 6:34:17	I tried to find a binder of women for or less on Ebay After coming up short I decided to donate the to Obamas campaign instead	1
3261	 10/17/2012	 PM 6:40:31	Who better to deceive the people than they own kind I really think Obama a puppet	-1
3262	 10/17/2012	 PM 6:50:10	Candy Crowley and Obama heckled Romney all through the debate Very Sad	2
3263	 10/17/2012	 PM 6:52:23	We caught Romney leaving church caught Obama a bar and drinking beer God gets you further then beer does TeamRomney	0
3264	 10/17/2012	 PM 6:56:22	I never claimed to be a Romney supporter I just dont support Obama	-1
3265	 10/17/2012	 PM 7:19:06	u were great on wasnt good he just set the bar really low the last time Debates	-1
3266	 10/16/2012	 PM 9:32:43	Obama highlights how Romneys plans makes sure that investment overseas does not lead to tax revenues in the USA	2
3267	 10/16/2012	 PM 9:38:24	I love this man He is smoking tonight Romney is gonna have a repeat of tail tuckingObama	2
3268	 10/16/2012	 PM 9:38:53	Obama is averaging lies per minute of talking during this debate	-1
3269	 10/16/2012	 PM 9:39:27	Romney ended the night pleading Obama ended it declaring Suffice to say it was a resounding victory on his front	2
3270	 10/16/2012	 PM 9:39:30	Obama had the best debate	1
3271	 10/16/2012	 PM 9:40:14	Obama still hasnt told us when hes writingng his fair share tax check Go ahead put ur where ur mouth is	-1
3272	 10/16/2012	 PM 9:40:53	I love how Obama always has a big ass smile on his face	1
3273	 10/16/2012	 PM 9:40:56	He jus said the magic number Obama won dis debate	1
3274	 10/16/2012	 PM 9:41:45	Obama won Libya and that closing The pension quip	1
3275	 10/16/2012	 PM 9:42:31	Man oh man I hope Obama wins Were so screwed if not	1
3276	 10/16/2012	 PM 9:42:37	Obama did a great job	1
3277	 10/16/2012	 PM 9:43:51	Obama won the debate	1
3278	 10/16/2012	 PM 9:43:55	Obama record on what he promised and failed to do hurts him	-1
3279	 10/16/2012	 PM 9:44:26	Anyone who watched that debate and didnt come away admitting that cleared the floor with Romney is either lying or delusional	2
3280	 10/16/2012	 PM 9:45:30	One thing is clearObama legitimately does not like Romney as a person He finds Mitts success contemptible debates	0
3281	 10/16/2012	 PM 9:47:31	to bad if Romney Obama had a twerk battle Romney would lose because hes white	2
3282	 10/16/2012	 PM 9:48:38	Romney making Obama look like shit forrealtho	2
3283	 10/16/2012	 PM 9:49:41	Obama is a huge supporter of community college	1
3284	 10/16/2012	 PM 9:50:07	Idgaf if Obama is black thats NOT a reason why we are voting for him Hes just amazing all around	1
3285	 10/16/2012	 PM 9:51:49	Clearly Obama won debate obama democrats leggo	1
3286	 10/16/2012	 PM 9:54:53	president Obama is the first president to get teenagers and young adults involved in watching the debate and want to vote	1
3287	 10/16/2012	 PM 9:57:55	Obama has a lot of support	1
3288	 10/16/2012	 PM 9:58:25	My parents think Obama is the worst thing to ever happy to the United States So glad I dont share the views as they do	1
3289	 10/16/2012	 PM 9:59:32	President Obama was focused detailed and strong on Libya Romney was cought playing politics with the death of the US ambassador	2
3290	 10/16/2012	 PM 10:0:04	Proud to be a registered voter right about now damn right I am voting for Obama againwho mad	1
3291	 10/16/2012	 PM 10:1:47	Obama had four more minutes of LIES debate	-1
3292	 10/16/2012	 PM 10:2:13	BREAKING Shortly after the debate Obama and Moderator Candy Crowley seen giving each other a highfive tcot p debate	-1
3293	 10/16/2012	 PM 10:2:39	I honestly dont want Obama or Romney to win	-1
3294	 10/16/2012	 PM 10:4:28	The crowd cheered for Obama when he said play the transcriptsHe caught Mitt on every lie WE need Obama as President not a liar	2
3295	 10/16/2012	 PM 10:6:06	Dont expect me to defend Obamas policies broken promises Like I said blind political allegiance is funny	-1
3296	 10/16/2012	 PM 10:6:51	I think Obama is secretly a terrorist His name scares me Barack Obama come on son	-1
3297	 10/16/2012	 PM 10:7:32	Yall see this shit Obama shut up you nigger Youre a liar Your brother lives in Kenya where you were born Romney	-1
3298	 10/16/2012	 PM 10:9:38	in all honesty what has changed in your life to make you mad at Obama	1
3299	 10/16/2012	 PM 10:12:14	I say we have a hunger games politics style Obama vs Romney an throw Ron Paul and Herman Caine in there for kicks	0
3300	 10/16/2012	 PM 10:14:18	Everyone Is Entitled To Their Own Opinions But Im Proud To Say That Im Voting For Obama thatisall	1
3301	 10/16/2012	 PM 10:14:37	Ive seen Presidents look at and lie to the American people Nixon Clinton now Obama Obamas lie involved the death of four people	-1
3302	 10/16/2012	 PM 10:16:50	This quote is for everyone who voted for Obama in Fool me once shame on you Fool me twice shame on me Romney	-1
3303	 10/16/2012	 PM 10:17:26	President Obama lied to the American population tonight Dug a whole new hole for him on this Lybia thing Debates	-1
3304	 10/16/2012	 PM 10:19:33	I wonder if Obama or Romney ever went Prek I mean they can share respect wait their turnor say anything nice Debate	2
3305	 10/16/2012	 PM 10:20:24	Ed Gillespie For every job Obama admin created people left the workforce debates	-1
3306	 10/16/2012	 PM 10:20:29	Obamas closing swing after Mitt teed up comment was great but highpoint of debate was seeing Mitt called out for being offensive	2
3307	 10/16/2012	 PM 10:23:01	of Obamas policies didnt work Just like the people that voted for him	-1
3308	 10/16/2012	 PM 10:28:03	ObamaThanks for answering questions in the first minute of your turn instead of walking around them abcpolitics	1
3309	 10/16/2012	 PM 10:31:49	Obama shut up your a liar Romney shut up your a liar	-1
3310	 10/16/2012	 PM 10:32:00	Youre Fired Obama better than last time but again wins Good night debate	2
3311	 10/16/2012	 PM 10:35:05	Obama set Romney straight tonight Obama lets move forward	2
3312	 10/16/2012	 PM 10:35:14	Polls say Obama vs Romney debates	0
3313	 10/16/2012	 PM 10:37:35	Obama won this debate hands down Romney isnt sure what he stands for	2
3314	 10/16/2012	 PM 10:41:44	Even in Obama didnt statistically show he was a good enough candidate for Dew	-1
3315	 10/16/2012	 PM 10:42:52	If i had the money and wasnt so broke because of college id top that with Obamas got my full support and vote	1
3316	 10/16/2012	 PM 10:45:02	Obama is classy as fuck I wish I was American so I could vote for him	1
3317	 10/16/2012	 PM 10:47:44	I love how Obama brought in the hiring of teachers into the AK question WTF For the record hiring more gov doesnt grow the economy	1
3318	 10/16/2012	 PM 10:52:33	The economy tanked under Bush Romney has the same policies as Bush Obama couldnt fix his shit Isnt it time for a moderate president	2
3319	 10/16/2012	 PM 10:53:10	thats to funny Did u kno that if dont vote for mitt I will go to hell bcuz Obama wants to kill babies yes I was told this	2
3320	 10/16/2012	 PM 10:55:02	THIS WILL GET YO ASS BEATObama shut up you nigger Youre a liarYour brother lives in Kenya where you were born Romney	-1
3321	 10/16/2012	 PM 10:55:40	Obama not as compelling a liar as Clinton was Not to mention media monopoly is not the same	1
3322	 10/16/2012	 PM 10:56:08	how do u do Didnt watch it but using wat I have read so far it was a good nite for Obama	1
3323	 10/16/2012	 PM 10:58:46	youre right not everyone is happybut the key is who should be happyObamamiddle classpoor Romneyrich	2
